3.91 3.91 1.955 5.865 2.91 1.455 0.727499 2.1825 
3.92 3.92 1.96 5.88 2.92 1.46 0.729999 2.19 
3.93 3.93 1.965 5.895 2.93 1.465 0.732499 2.1975 
3.94 3.94 1.97 5.91 2.94 1.47 0.734999 2.205 
3.95 3.95 1.975 5.92499 2.95 1.475 0.737499 2.2125 
3.96 3.96 1.98 5.93999 2.96 1.48 0.739999 2.22 
3.97 3.97 1.985 5.955 2.97 1.485 0.742499 2.2275 
3.98 3.98 1.99 5.97 2.98 1.49 0.744999 2.235 
3.99 3.99 1.995 5.98499 2.99 1.495 0.747499 2.2425 
4 4 2 6 3 1.5 0.749999 2.25 
